user_id,current_ranking,first_name,surname,gender,date_of_birth,email,phone,postcode,country,last_log_on_date,last_log_on_time,joined_on,account_credit,address
KXV73SZJ5ES,34,Eliana,Guy,Female,07/11/2000,dictum.eu.eleifend@outlook.org,1-742-702-3883,618845,Spain,30/01/2023,02:40,08/03/2021,$43.01,397-9578 Sit Av.
VWL23ECM5RH,56,Dean,Wells,Female,16/07/1999,ante.dictum@yahoo.net,1-226-551-8834,3838,India,31/05/2023,07:04,02/02/2019,$135.65,864-2666 Luctus Av.
JWJ69UHQ6IT,79,Lydia,Campos,Other,09/08/1999,justo.sit@icloud.ca,1-336-397-8553,73887,Colombia,11/06/2023,16:21,03/02/2020,$57.34,225-6922 Nullam Rd.
YGE00KUQ3NB,27,Hashim,Spears,Other,01/08/1988,rutrum.magna@outlook.com,(206) 136-4716,85-33,China,28/03/2023,22:45,08/03/2020,$175.71,354-3095 Quisque Av.
WVN98DPU0VR,71,Fulton,Bullock,Male,18/09/2003,congue.turpis@aol.org,1-965-581-8102,85311,Australia,08/01/2023,02:08,05/04/2019,$93.45,914-2043 Fusce Rd.
MPU76MGC6RR,116,Iona,French,Male,13/11/1985,ipsum.nunc.id@aol.com,(627) 158-1395,8604,France,21/01/2023,05:39,27/02/2018,$147.50,325-2712 Enim. Rd.
TEB09DSZ8TX,149,Carolyn,Phelps,Female,08/04/1999,nulla.aliquet@icloud.org,1-567-179-1888,4268,Netherlands,05/11/2023,01:06,13/07/2018,$144.41,"178-3405 Montes, St."
EAG98SXK6BP,63,Pamela,Reynolds,Female,15/07/1994,aliquam@outlook.ca,1-118-685-4395,623259,Italy,24/02/2023,11:45,07/07/2019,$143.67,"Ap #518-4333 At, Avenue"
BYI21MYJ8TJ,24,Lesley,Conrad,Other,19/01/1991,faucibus@hotmail.edu,(491) 684-4777,6873,Pakistan,31/03/2023,03:19,21/02/2019,$7.18,6177 Sit Rd.
CWK82DID7OH,147,Evan,Hurley,Other,21/06/1994,mi@protonmail.ca,1-935-955-1929,749381,Singapore,26/09/2023,18:44,10/12/2022,$91.71,4224 Proin Rd.
BOM83BJI1CF,48,Thomas,Clay,Male,08/08/2000,nibh.lacinia.orci@aol.couk,(726) 546-6307,2432,Singapore,07/02/2023,01:17,04/06/2017,$174.38,107-5371 Mollis. Avenue
CJS36TPP7KD,70,Thaddeus,Glass,Male,01/11/1988,sed.malesuada@hotmail.couk,(472) 913-6207,72310,Sweden,20/10/2023,18:30,03/10/2017,$135.65,Ap #424-3242 Sed St.
TTT62RSE3HV,28,Colby,Rogers,Female,03/03/2002,curae.phasellus@outlook.ca,(817) 924-8272,54248,Colombia,18/03/2023,06:20,14/10/2020,$49.49,"6353 Orci, St."
UHJ76KJH2GR,73,Penelope,Santana,Female,23/12/1993,at.pretium@hotmail.com,1-831-150-7765,8305,United States,29/06/2023,11:43,17/11/2021,$13.75,950-5648 Iaculis Rd.
DKI81DHC6MY,124,Savannah,Nixon,Other,07/01/2000,auctor.velit.eget@yahoo.com,1-816-833-3458,T0S 8T8,Canada,09/08/2023,12:10,31/05/2019,$40.32,"P.O. Box 646, 7275 Sed St."
QZC39ZEE8FB,63,Yael,Mclaughlin,Other,24/12/1992,gravida.mauris.ut@icloud.org,(732) 976-0639,462381,Norway,12/08/2023,15:58,16/11/2018,$39.64,989-4726 Facilisis. Rd.
JUI21DVI5HV,120,Carly,Mccormick,Male,12/06/1996,nisl.quisque@google.couk,1-904-767-9448,23429,Belgium,21/08/2023,01:24,20/01/2019,$24.35,542-9852 Sed St.
NSQ66ZCK4PL,135,Sade,Hooper,Male,24/01/2002,non@yahoo.com,(587) 282-3670,RA0 2DM,Costa Rica,25/06/2023,20:55,21/08/2019,$11.00,"696-2311 Amet, Av."
IDQ43PRO7YQ,101,Jasmine,Neal,Female,05/08/1998,aenean.egestas@hotmail.ca,(626) 455-8156,969814,Belgium,27/02/2023,18:44,24/11/2016,$77.95,916-7479 Fames Road
MIK08GTP8EG,23,Solomon,Mayo,Female,25/04/1978,at@protonmail.ca,(655) 496-0869,456220,Mexico,25/01/2023,08:25,06/07/2022,$26.17,Ap #861-7096 Nec St.
UFL63VLF8IM,87,Timothy,Bridges,Other,01/12/1977,mauris.ut@icloud.com,1-276-696-2401,98370-297,China,01/03/2023,01:47,16/07/2018,$103.64,225-869 Sed Ave
GQU86WOM3CT,36,Helen,Carver,Other,23/07/1997,urna.ut.tincidunt@outlook.couk,1-854-562-7433,97474,Sweden,02/10/2023,01:25,12/07/2023,$191.57,710-8116 Ligula St.
XPW33HPZ0DT,57,Leo,Hunt,Male,26/02/2004,nunc@icloud.ca,(532) 281-3786,81-23,Costa Rica,12/09/2023,00:12,09/08/2019,$86.87,512-3794 Ultrices. Av.
JWM58DZL2JL,123,Wylie,Kline,Male,02/12/1978,et.malesuada@yahoo.com,1-584-420-1720,73218,Colombia,20/07/2023,21:42,28/06/2018,$33.05,Ap #450-8343 Bibendum Ave
EIO80VCN4QP,128,Octavia,Beasley,Female,01/03/1992,fames.ac.turpis@protonmail.ca,(941) 255-7866,785041,Germany,12/01/2023,09:54,11/12/2017,$24.37,Ap #651-9869 Tellus. Rd.
OCU84MVF2VW,131,Raven,Bruce,Female,22/01/2003,ipsum.dolor@protonmail.org,1-431-545-2736,7685,Nigeria,06/05/2023,00:05,09/01/2023,$21.12,2200 Interdum Ave
JTE72WUU3GW,124,Marsden,O'brien,Other,28/03/1979,praesent.interdum.ligula@icloud.net,(976) 295-2796,1759,Ireland,09/10/2023,16:40,01/11/2022,$156.70,Ap #580-6606 Penatibus Rd.
AVI37PTZ4YP,16,Perry,Kelly,Other,06/10/1986,eget.metus@yahoo.com,1-374-235-9244,24242,South Africa,10/04/2023,22:13,10/07/2021,$56.67,2087 Interdum Avenue
GWE86TGL8DI,112,Kalia,Barber,Male,29/10/1997,penatibus@outlook.com,(237) 458-8949,93193,Mexico,16/05/2023,13:13,04/09/2022,$183.83,Ap #863-7086 Massa. Rd.
WJE61HNP7PU,43,Jarrod,Clements,Male,10/03/1980,eu.ultrices.sit@icloud.net,(259) 555-6359,626136,Mexico,03/08/2023,20:30,13/06/2022,$175.18,Ap #797-6761 Curabitur St.
DKU73KYC4VQ,114,Cailin,O'brien,Female,09/07/2001,torquent.per@yahoo.couk,1-728-375-4274,30205,Netherlands,18/02/2023,09:24,11/09/2023,$152.29,Ap #891-300 Massa. Rd.
CCL68ATU7WI,142,Sydnee,Mayer,Female,17/06/2000,commodo.ipsum@google.net,1-172-327-4278,9440,Indonesia,30/10/2023,02:46,12/12/2017,$195.35,189-8077 Vestibulum Rd.
KGD27DTB2HG,38,Naida,Blackburn,Other,24/03/1988,nec.ante.maecenas@icloud.org,(326) 337-4937,50106,Mexico,06/06/2023,16:00,12/12/2016,$193.80,Ap #938-613 Arcu Avenue
DRC72JGS8WN,31,Ray,Mckenzie,Other,14/04/1985,eu@aol.net,(662) 564-5149,96967,India,17/10/2023,14:14,17/08/2021,$112.61,"Ap #546-9425 Amet, Road"
SEE23LDB8JY,145,Jamalia,Mays,Male,08/08/2004,porttitor.tellus@protonmail.net,(838) 878-3796,14255,South Africa,01/07/2023,09:56,18/01/2019,$74.79,305-3895 Imperdiet Av.
FKY51PDO8CW,33,Iris,Miles,Male,17/10/1991,etiam.bibendum.fermentum@google.net,(514) 341-6447,675086,Belgium,02/09/2023,05:04,02/10/2019,$95.74,"P.O. Box 464, 6141 Tincidunt Road"
JME06MGA8OP,62,Mufutau,Blackburn,Female,26/05/2000,arcu.morbi@protonmail.com,1-324-459-8925,79-55,Peru,02/04/2023,03:14,07/12/2021,$164.89,"Ap #514-4003 Adipiscing, Av."
VXX48OJL2FA,72,Wang,Marks,Female,05/06/1978,gravida.aliquam.tincidunt@aol.net,1-454-480-1438,458992,Colombia,30/06/2023,15:20,16/12/2022,$198.06,278-377 Consectetuer Avenue
KRN31VIW5OP,83,Ciara,Maxwell,Other,18/01/1995,nam.ac.nulla@protonmail.ca,1-747-363-7748,50275-73428,Netherlands,28/10/2023,20:48,11/02/2022,$133.47,271-2728 Eget Rd.
DXL75QNC2VV,129,Hall,Morse,Other,09/12/1994,dui.suspendisse.ac@protonmail.edu,(276) 650-1831,5481,Peru,11/10/2023,07:26,29/05/2023,$111.78,"P.O. Box 417, 5166 Lectus. Road"
CDN13TGQ7QP,101,Haviva,Maynard,Male,07/07/2001,nibh.donec@aol.couk,(507) 464-8388,55185,Philippines,08/09/2023,09:50,23/03/2017,$113.20,873 Curae Rd.
OLO42VNV3TS,140,Brent,O'brien,Male,23/02/1976,varius@icloud.net,(346) 545-6701,29414-43842,Vietnam,22/02/2023,14:57,03/07/2022,$45.27,147-7147 Dui St.
ODH89EOL8KF,8,Hamish,Jenkins,Female,21/03/1979,vulputate.dui@google.edu,(276) 839-0788,78801,Germany,12/11/2023,01:34,29/10/2019,$132.11,Ap #676-6807 Convallis Rd.
BNT32FHA2LD,5,Nina,Wolfe,Female,25/09/1985,ligula@outlook.edu,(334) 711-7511,72830,United Kingdom,23/10/2023,07:00,17/12/2016,$165.77,176 Etiam Rd.
ZDR27DAE6YS,103,Simon,Clarke,Other,20/06/2000,enim.suspendisse@aol.com,(553) 674-8721,65119,Germany,27/09/2023,08:28,19/04/2022,$101.77,556-3834 Nibh. Road
UJQ88HQG6EM,28,Ciaran,Shepard,Other,19/06/1988,aliquam@outlook.com,1-688-496-4435,3160,Colombia,26/01/2023,22:20,28/05/2022,$135.65,"Ap #835-4677 Elit, Avenue"
EPV16YBS8MJ,100,Kevin,Madden,Male,13/11/1984,cras@yahoo.net,(646) 858-0159,8559-4548,Colombia,29/01/2023,10:53,20/04/2022,$59.66,1144 Interdum Rd.
CKB61PYG1TF,68,Sigourney,Singleton,Male,22/01/1979,quam.quis@outlook.net,(957) 589-5215,8029,India,30/09/2023,21:03,05/03/2021,$63.50,"Ap #180-4289 At, Ave"
VJQ56RNH9RT,35,Eliana,Murray,Female,12/11/1996,facilisis@outlook.ca,(314) 683-1556,8763,New Zealand,26/06/2023,12:10,23/11/2017,$26.97,Ap #636-7217 Tincidunt. St.
YSQ47FOS3SX,150,Noelle,Castillo,Female,13/10/2004,nam.interdum@hotmail.org,1-775-814-5587,38146,India,31/10/2023,08:32,19/09/2018,$193.81,Ap #142-7921 Sed St.
EQS41EEY9EB,144,Alvin,Good,Other,14/08/1992,ligula.consectetuer@yahoo.net,(841) 567-7221,254082,Belgium,20/05/2023,03:03,29/05/2017,$42.71,734-7589 Dictum Rd.
MHQ37ZCP2IZ,64,Aidan,Carr,Other,19/04/1976,montes@hotmail.org,(423) 765-6358,39249,Poland,20/07/2023,18:11,08/06/2022,$11.85,Ap #400-7971 Sodales St.
AYC82OZM2YK,40,Emerson,Copeland,Male,20/02/1976,arcu.sed.eu@yahoo.edu,(555) 416-1184,612197,India,11/06/2023,01:43,29/06/2018,$41.06,Ap #283-654 Et Avenue
DMF63COY3JL,20,Jason,Holder,Male,30/04/1984,congue.turpis@google.ca,(372) 496-1231,6555,Spain,07/06/2023,19:56,09/07/2017,$68.76,"586-5674 Non, Street"
OLK38HVD5ZV,51,Cadman,Craig,Female,18/01/2000,vitae.aliquam@hotmail.org,(727) 595-1799,66398,Turkey,07/08/2023,12:02,06/02/2018,$162.03,702-1609 Et St.
EPA78CWQ7FF,55,Rhonda,Stone,Female,26/11/2000,ut@icloud.net,1-645-977-5383,78322,Vietnam,26/05/2023,10:07,10/05/2020,$154.13,Ap #970-6382 Urna. Avenue
